Customer ID	cluster_label
1450-SKCVI	2
2858-MOFSQ	0
8929-KSWIH	1
7663-CUXZB	2
9470-XCCEM	2
1846-XWOQN	0
3318-ISQFQ	1
4583-PARNH	1
4816-OKWNX	2
2274-XUATA	2
0496-AHOOK	1
4365-MSDYN	1
5447-WZAFP	2
9624-EGDEQ	1
9351-HXDMR	2
4919-MOAVT	0
4342-HFXWS	2
0946-CLJTI	2
0394-YONDK	1
0608-JDVEC	1
7746-AWNQW	1
5803-NQJZO	2
7754-IXRMC	1
1386-ZIKUV	1
4801-JZAZL	1
8443-WVPSS	0
6818-WOBHJ	2
2307-FYNNL	2
1320-REHCS	2
3030-ZKIWL	1
4529-CKBCL	0
9881-VCZEP	1
1205-WNWPJ	0
1270-XKUCC	1
4778-IZARL	2
4174-LPGTI	0
7312-XSBAT	0
8108-UXRQN	1
0376-YMCJC	0
4732-RRJZC	1
5712-VBOXD	1
8861-HGGKB	0
1755-RMCXH	1
4835-YSJMR	1
9055-MOJJJ	2
9851-QXEEQ	0
8519-QJGJD	0
9430-FRQOC	0
6734-FQAJX	2
1360-JYXKQ	2
3199-NPKCN	2
4465-VDKIQ	1
1522-VVDMG	0
9732-OUYRN	1
6627-CFOSN	2
4868-AADLV	2
9696-RMYBA	1
9609-BENEA	1
1032-MAELW	2
6661-HBGWL	0
7409-JURKQ	2
0134-XWXCE	1
4423-YLHDV	0
5271-YNWVR	2
3537-RYBHH	2
5630-IXDXV	2
8837-VVWLQ	0
8761-NSOBC	2
8619-IJNDK	2
0742-NXBGR	0
9763-PDTKK	0
1453-RZFON	0
2499-AJYUA	2
0178-CIIKR	1
7503-MIOGA	2
8818-DOPVL	2
3205-MXZRA	1
3638-WEABW	2
7398-HPYZQ	2
0754-EEBDC	1
9812-GHVRI	2
6015-VVHHE	0
0815-MFZGM	2
7123-WQUHX	2
8067-NIOYM	1
8467-WYNSR	0
8625-AZYZY	0
1843-TLSGD	1
7921-LMDFQ	2
3473-XIIIT	0
6483-OATDN	1
5126-RCXYW	1
6137-MFAJN	1
2097-YVPKN	1
8048-DSDFQ	1
5494-HECPR	0
7167-PCEYD	1
8165-CBKXO	2
0513-RBGPE	1
6283-GITPX	2
5013-SBUIH	2
8565-HBFNN	2
4446-BZKHU	2
1740-CSDJP	0
5619-XZZKR	1
3370-GQEAL	1
4115-NZRKS	1
8387-UGUSU	1
4080-IIARD	1
3739-YBWAB	1
1833-VGRUM	0
3658-KIBGF	0
2560-WBWXF	1
9850-OWRHQ	0
7240-ETPTR	0
8259-DZLIZ	2
2908-ZTPNF	1
5099-BAILX	2
0628-CNQRM	0
7157-SMCFK	1
6435-SRWBJ	1
2371-JQHZZ	1
5382-TEMLV	1
6968-GMKPR	2
6896-SRVYQ	1
1640-PLFMP	0
6390-DSAZX	0
1741-WTPON	2
6166-ILMNY	0
1163-ONYEY	1
6319-QSUSR	1
5919-VCZYM	1
4277-BWBML	1
5371-VYLSX	2
1347-KTTTA	2
5751-USDBL	2
9142-XMYJH	1
1685-BQULA	2
7233-IOQNP	1
3589-PPVKW	1
7083-MIOPC	1
9661-MHUMO	0
6993-OHLXR	0
9674-EHPPG	1
5766-ZJYBB	0
2737-YNGYW	0
7101-HRBLJ	2
3511-APPBJ	0
1840-BIUOG	0
1337-BOZWO	1
2773-OVBPK	2
0730-BGQGF	2
1167-OYZJF	1
6591-QGOYB	0
1956-YIFGE	2
6060-QBMGV	1
8317-BVKSO	1
3842-IYKUE	0
1150-WFARN	2
9391-YZEJW	2
0311-UNPFF	0
8319-QBEHW	0
1680-VDCWW	1
2933-FILNV	0
6686-YPGHK	2
1303-SRDOK	2
3898-GUYTS	2
1035-IPQPU	2
6352-TWCAU	0
1470-PSXNM	2
5445-UTODQ	0
5414-OFQCB	2
4825-XJGDM	1
2195-VVRJF	1
4208-UFFGW	0
6537-OTKMY	1
5993-JSUWV	2
8295-KMENE	2
6851-WEFYX	1
9739-JLPQJ	2
4462-CYWMH	2
7028-DVOIQ	0
7718-RXDGG	1
2228-BZDEE	1
1848-LBZHY	1
2450-ZKEED	1
2277-BKJKN	2
1187-WILMM	2
4213-HKBJO	1
2075-PUEPR	1
2207-RYYRL	1
0749-IRGQE	1
9223-UCPVT	0
0326-VDYXE	2
9050-IKDZA	0
6040-CGACY	1
3508-CFVZL	2
4726-DLWQN	2
5712-PTIWW	0
1508-DFXCU	0
0196-JTUQI	1
4402-FTBXC	2
4102-HLENU	2
9565-JSNFM	0
7564-GHCVB	2
6030-REHUX	2
7957-RYHQD	0
9845-QOMAD	1
2474-LCNUE	1
1455-UGQVH	0
2984-MIIZL	0
1174-FGIFN	2
5482-NUPNA	0
3415-TAILE	0
7703-ZEKEF	0
9651-GTSAQ	2
6907-CQGPN	1
2057-ZBLPD	0
5639-NTUPK	1
5281-BUZGT	0
2673-ZALNP	1
7156-MXBJE	2
3178-FESZO	0
6332-FBZRI	2
9606-PBKBQ	0
2877-VDUER	1
1697-BCSHV	2
6242-SGYTS	2
4193-IBKSW	1
7672-VFMXZ	2
1121-QSIVB	2
3085-QUOZK	0
9385-NXKDA	2
7552-KEYGT	1
4713-ZBURT	2
1493-AMTIE	0
8566-YPRGL	1
0318-ZOPWS	1
9668-PUGNU	1
8328-SKJNO	1
2533-TIBIX	1
0612-RTZZA	0
2546-KZAAT	2
0643-OKLRP	0
8541-QVFKM	0
2205-YMZZJ	0
9871-ELEYA	1
0281-CNTZX	1
5686-CMAWK	1
2253-KPMNB	2
6184-DYUOB	1
9644-UMGQA	1
3657-COGMW	2
3724-BSCVH	1
2205-LPVGL	2
5578-NKCXI	2
9763-GRSKD	0
4877-TSOFF	2
8745-PVESG	1
5845-BZZIB	1
0516-UXRMT	2
4815-GBTCD	1
9840-EFJQB	0
6586-PSJOX	1
5977-CKHON	2
7596-IIWYC	1
4724-WXVWF	2
7901-HXJVA	1
0207-MDKNV	0
5973-EJGDP	2
8922-LIEGH	0
3067-SVMTC	2
3472-OAOOR	0
5006-MXVRN	1
4827-LTQRJ	2
6859-QNXIQ	2
0129-KPTWJ	2
8390-FESFV	2
4376-KFVRS	2
0568-ONFPC	0
9229-RQABD	1
9591-YVTEB	1
4482-FTFFX	0
7363-QTBIW	1
4550-EVXNY	0
7758-XKCBS	0
7808-DVWEP	1
0536-ESJEP	2
3834-XUIFC	0
2920-RNCEZ	1
3457-PQBYH	1
8430-TWCBX	1
1950-KSVVJ	2
3768-VHXQO	1
9365-CSLBQ	1
0929-HYQEW	1
2582-FFFZR	1
5536-RTPWK	2
0422-UXFAP	2
5919-TMRGD	0
7398-LXGYX	1
7251-LJBQN	2
4709-LKHYG	1
6101-IMRMM	0
4795-UXVCJ	1
4631-OACRM	0
6959-UWKHF	0
8644-XYTSV	1
4273-MBHYA	0
6976-BWGLQ	1
3945-GFWQL	0
2516-XSJKX	2
6982-SSHFK	0
6458-CYIDZ	1
0320-DWVTU	2
5095-AESKG	0
3577-AMVUX	1
3785-KTYSH	1
1170-SASML	2
7011-CVEUC	1
2486-WYVVE	1
6633-MPWBS	0
3317-HRTNN	0
3489-HHPFY	1
8819-WFGGJ	2
0723-VSOBE	1
8378-LKJAF	2
6689-KXGBO	0
6035-BXTTY	1
0697-ZMSWS	0
8748-HFWBO	1
4081-DYXAV	0
1432-FPAXX	0
7576-JMYWV	2
5849-ASHZJ	1
6900-RBKER	2
8111-SLLHI	2
8735-NBLWT	1
7094-MSZAO	1
2082-CEFLT	0
5542-NKVRU	1
1937-OTUKY	2
4819-HJPIW	1
3777-XROBG	1
6286-SUUWT	1
5832-TRLPB	0
3853-LYGAM	1
8016-NCFVO	2
6005-OBZPH	0
7408-OFWXJ	2
8910-ICHIU	2
2012-NWRPA	0
3612-YVGSJ	1
7322-OCWHC	2
7975-JMZNT	2
8433-WXGNA	0
6402-EJMWF	1
4614-NUVZD	0
5893-KCLGT	1
2862-PFNIK	1
8327-LZKAS	2
3685-YLCMQ	2
6625-IUTTT	2
4759-PXTAN	2
4338-EYCER	1
0876-WDUUZ	0
4712-UYOOI	1
4948-WBBKL	1
3261-CQXOL	1
8917-FAEMR	1
5931-FLJJF	0
9801-NOSHQ	1
0135-NMXAP	0
3567-PQTSO	2
0701-RFGFI	2
2725-KXXWT	0
2082-OJVTK	0
9134-CEQMF	0
8875-AKBYH	0
9828-QHFBK	1
9430-NKQLY	1
1536-YHDOE	1
8835-VSDSE	0
1478-VPOAD	1
7693-QPEFS	2
9227-LUNBG	0
9442-JTWDL	1
6217-TOWGS	0
6769-DCQLI	2
9356-AXGMP	2
3396-DKDEL	2
2672-HUYVI	0
4018-PPNDW	1
6158-HDPXZ	1
1716-LSAMB	2
8734-DKSTZ	0
7020-OZKXZ	1
7130-VTEWQ	0
6988-CJEYV	2
0562-HKHML	1
5380-WJKOV	0
8782-NUUOL	2
3703-KBKZP	1
8580-AECUZ	0
7956-XQWGU	1
1600-DILPE	1
0407-BDJKB	2
8498-XXGWA	2
4134-BSXLX	1
4020-KIUDI	1
0840-DCNZE	2
4695-VADHF	0
9885-MFVSU	1
2952-QAYZF	0
8232-UTFOZ	1
3005-TYFRD	2
1309-BXVOQ	0
2236-HILPA	1
2181-TIDSV	1
7998-WNZEM	2
3099-OONVS	1
7319-VENRZ	1
0853-NWIFK	2
1785-BPHTP	1
1621-YNCJH	2
5227-JSCFE	2
1448-PWKYE	0
6786-OBWQR	1
4946-EDSEW	0
7143-BQIBA	0
3146-MSEGF	2
4003-FUSHP	1
4445-KWOKW	2
0526-SXDJP	2
1629-DQQVB	1
3068-OMWZA	0
6715-OFDBP	0
1628-BIZYP	1
8690-UPCZI	1
0771-CHWSK	2
0392-BZIUW	2
9708-HPXWZ	1
2237-ZFSMY	0
2712-SYWAY	1
9685-WKZGT	0
5939-SXWHM	1
9802-CAQUT	2
1898-JSNDC	2
1902-XBTFB	0
5940-NFXKV	0
8313-AFGBW	2
5125-CNDSP	2
3620-MWJNE	0
1020-JPQOW	2
6103-LIANB	2
1951-IEYXM	2
2961-VNFKL	1
4450-MDZFX	2
5016-LIPDW	1
4254-QPEDE	2
7973-DZRKH	2
2958-NHPPS	1
0022-TCJCI	0
5846-ABOBJ	1
9889-TMAHG	0
2359-KMGLI	0
7173-TETGO	2
4782-OSFXZ	2
2167-FQSTQ	2
8749-TZYEC	1
4929-BSTRX	0
2892-GESUL	1
5935-FCCNB	1
0847-HGRML	1
4806-KEXQR	0
4355-CVPVS	2
8097-OMULG	2
9866-QEVEE	0
7594-LZNWR	0
0002-ORFBO	0
1635-NZATJ	1
7254-IQWOZ	0
3186-AJIEK	2
6298-QDFNH	0
9360-AHGNL	2
4378-MYPGO	2
3932-IJWDZ	2
8707-RMEZH	2
1194-BHJYC	2
4632-XJMEX	2
9373-WSLOY	1
9585-KKMFD	1
3230-WYKIR	0
8173-RXAYP	1
4662-EKDPQ	0
7272-QDCKA	0
4112-LUEIZ	0
7055-VKGDA	2
8621-MNIHH	0
1934-SJVJK	0
1564-NTYXF	0
0708-LGSMF	1
2672-OJQZP	1
1685-VAYJF	1
0068-FIGTF	0
9396-ZSFLL	0
4598-XLKNJ	0
6464-KEXXH	1
5848-FHRFC	1
0487-RPVUM	2
1213-NGCUN	0
0867-LDTTC	1
0654-HMSHN	0
4323-ELYYB	1
4816-LXZYW	0
4980-URKXC	1
2925-MXLSX	1
8720-RQSBJ	1
0871-URUWO	0
2927-CVULT	2
8739-QOTTN	1
4716-HHKQH	0
3173-WSSUE	1
4159-NAAIX	2
3712-PKXZA	1
2608-BHKFN	0
6950-TWMYB	2
0997-YTLNY	0
0730-KOAVE	0
3014-WJKSM	2
6505-OZNPG	1
9470-RTWDV	1
1941-HOSAM	0
6108-OQZDQ	0
1810-BOHSY	2
0121-SNYRK	1
8292-FRFZQ	0
1090-ESELR	2
3030-YDNRM	1
5640-CAXOA	1
7665-TOALD	0
4140-MUHUG	0
6029-CSMJE	1
7338-ERIVA	1
0516-VRYBW	1
9897-KXHCM	0
5550-VFRLC	0
7501-IWUNG	2
1910-FMXJM	2
1626-ERCMM	0
6061-PQHMK	1
3118-UHVVQ	1
4958-XCBDQ	0
7694-VLBWQ	2
3170-NMYVV	1
6738-ISCBM	1
6718-BDGHG	1
3466-BYAVD	1
3402-XRIUO	1
3452-SRFEG	2
5028-GZLDO	0
6701-DHKWQ	2
6128-AQBMT	1
5827-MWCZK	2
0432-CAJZV	0
2680-XKKNJ	1
8685-WHQPW	0
2085-BOJKI	1
5897-ZYEKH	2
6476-YHMGA	1
8647-SDTWQ	2
0229-LFJAF	2
5828-AVIPD	0
7353-YOWFP	1
4439-JMPMT	0
2694-CIUMO	0
3967-VQOGC	1
9774-NRNAU	0
7923-IYJWY	2
8208-EUMTE	1
2254-DLXRI	0
3190-ITQXP	1
5793-YOLJN	1
2408-WITXK	0
7634-HLQJR	1
5887-IKKYO	2
2800-QQUSO	2
6653-CBBOM	0
7142-HVGBG	0
3606-SBKRY	1
6927-WTFIV	0
6897-RWMUB	2
6668-CNMFP	0
0430-IHCDJ	1
0991-BRRFB	0
8049-WJCLQ	1
2239-CFOUJ	1
8003-EWNDZ	1
2369-UAPKZ	0
2197-OMWGI	2
6311-UEUME	0
5012-YSPJJ	1
2812-REYAT	1
0253-ZTEOB	2
1568-LJSZU	2
0378-NHQXU	0
8908-NMQTX	2
5243-SAOTC	2
8069-YQQAJ	1
4183-MYFRB	0
2239-JALAW	2
7593-XFKDI	0
5606-AMZBO	1
7228-OMTPN	0
0581-BXBUB	1
9314-QDMDW	0
2476-YGEFM	1
2114-MGINA	0
6559-PDZLR	0
3786-WOVKF	2
4097-YODCF	2
6654-QGBZZ	1
8099-MZPUJ	2
3677-IYRBF	0
2516-VQRRV	0
3663-MITLP	0
8610-ZIKJJ	1
3063-QFSZL	0
5533-RJFTJ	1
3466-RITXD	0
8735-DCXNF	1
0696-UKTOX	0
2625-TRCZQ	1
7508-SMHXL	0
2749-CTKAJ	1
3841-NFECX	2
3255-GRXMG	1
9269-CQOOL	0
0174-QRVVY	1
9593-CVZKR	1
5883-GTGVD	0
6862-CQUMB	0
6685-GBWJZ	2
2722-JMONI	0
7449-HVPIV	2
6022-UGGSO	0
1436-ZMJAN	1
6963-KQYQB	1
7010-ZMVBF	1
8779-QRDMV	0
7492-TAFJD	1
0058-EVZWM	2
6461-SZMCV	2
7075-BNDVQ	1
5136-GFPMB	2
9715-WZCLW	2
7266-GSSJX	1
7339-POGZN	1
3253-HKOKL	2
0057-QBUQH	1
5192-EBGOV	0
1730-ZMAME	1
6997-UVGOX	2
2472-OVKUP	0
3230-IUALN	2
4312-KFRXN	1
6016-NXBNJ	1
5018-GWURO	2
6475-VHUIZ	1
8659-IOOPU	2
7064-FRRSW	2
3910-MRQOY	1
7771-ZONAT	1
0719-SYFRB	0
4670-TABXH	2
8242-PDSGJ	1
4299-SIMNS	1
4832-VRBMR	2
9705-ZJBCG	1
6128-CZOMY	0
9068-FHQHD	1
3785-NRHYR	1
2219-MVUSO	0
8044-BGWPI	1
5501-TVMGM	1
3509-GWQGF	0
3006-XIMLN	0
3549-ZTMNH	1
7963-SHNDT	1
4521-WFJAI	1
0952-KMEEH	0
7181-BQYBV	0
6243-OZGFH	0
0306-JAELE	0
2439-QKJUL	1
3566-CAAYU	2
4360-QRAVE	1
9283-LZQOH	0
0613-WUXUM	1
6176-YJWAS	2
9907-SWKKF	0
8779-YIQQA	1
2897-DOVND	1
1635-FJFCC	1
6734-PSBAW	1
1133-KXCGE	1
8999-BOHSE	0
8263-JQAIK	1
9300-RENDD	0
1389-WNUIB	1
7881-EVUAD	0
0487-CRLZF	2
5312-IRCFR	2
2430-RRYUW	2
2478-EEWWM	1
1518-VOWAV	0
5202-IVJNU	0
9971-ZWPBF	2
8480-PPONV	2
5043-TRZWM	1
9860-LISIZ	1
1024-KPRBB	1
6169-PGNCD	2
0871-OPBXW	1
8543-MSDMF	1
3518-FSTWG	2
2774-LVQUS	0
2845-HSJCY	0
8270-RKSAP	0
2809-ZMYOQ	2
3351-NQLDI	2
0744-GKNGE	2
2001-MCUUW	2
9767-FFLEM	1
8985-OOPOS	1
4182-BGSIQ	1
3969-GYXEL	1
4853-RULSV	2
8728-SKJLR	0
0851-DFJKB	1
4116-TZAQJ	0
9730-DRTMJ	1
2139-FQHLM	1
0618-XWMSS	0
7758-UJWYS	1
6953-PBDIN	2
3878-AVSOQ	1
3346-BRMIS	0
6791-YBNAK	1
1403-GYAFU	1
3886-CERTZ	2
9261-WDCAF	1
8184-WMOFI	2
9114-VEPUF	2
7929-SKFGK	2
7493-TPUWZ	0
8709-KRDVL	2
4299-OPXEJ	1
5520-FVEWJ	0
5687-DKDTV	1
9518-RWHZL	2
1982-FEBTD	1
6467-CHFZW	2
2530-ENDWQ	2
9818-XQCUV	1
0280-XJGEX	2
8859-YSTWS	1
6384-VMJHP	2
7892-QVYKW	1
3678-MNGZX	1
7663-RGWBC	0
2282-YGNOR	0
0434-CSFON	2
5872-OEQNH	2
3927-NLNRY	2
3373-YZZYM	1
2645-QTLMB	0
8947-YRTDV	2
3810-DVDQQ	2
6067-NGCEU	2
0142-GVYSN	1
5141-ZUVBH	0
7682-AZNDK	2
6116-RFVHN	2
0841-NULXI	0
6038-GCYEC	0
5143-EGQFK	0
5515-IDEJJ	0
7663-YJHSN	2
8028-PNXHQ	1
9408-SSNVZ	0
3191-CSNMG	1
3845-FXCYS	1
1306-RPWXZ	1
0732-OCQOC	1
0928-XUTSN	1
2446-BEGGB	0
7296-PIXQY	1
0212-ISBBF	0
5327-CNLUQ	2
0064-YIJGF	1
1222-LRYKO	1
3092-IGHWF	2
0835-DUUIQ	1
0971-QIFJK	1
6425-YQLLO	2
0523-VNGTF	0
9770-LXDBK	1
4658-HCOHW	0
6543-CPZMK	0
7996-MHXLW	1
4537-CIBHB	1
1534-OULXE	2
1061-PNTHC	2
0148-DCDOS	0
4851-BQDNX	2
9134-WYRVP	2
8076-FEZKJ	1
0557-ASKVU	1
4274-OWWYO	0
8603-IJWDN	0
5642-MHDQT	1
7901-TBKJX	2
6500-JVEGC	2
7164-BPTUT	2
9073-ZZIAY	2
3285-UCQVC	0
0917-EZOLA	2
5996-EBTKM	2
7105-BENQF	1
3049-NDXFL	0
2070-XYMFH	1
2640-PMGFL	0
1585-MQSSU	0
2900-PHPLN	1
2164-SOQXL	1
2806-MLNTI	2
2863-IMQDR	2
5804-JMYIO	1
1998-VHJHK	1
2267-FPIMA	2
4432-ADRLB	0
2519-TWKFS	1
6114-TCFID	1
3392-EHMNK	2
2465-BLLEU	1
2568-OIADY	0
9170-ARBTB	1
5493-SDRDQ	0
1095-WGNGG	2
3717-LNXKW	2
4484-GLZOU	2
4712-AUQZO	1
0330-IVZHA	0
9862-KJTYK	1
5949-EBSQK	0
7721-JXEAW	0
3446-QDSZF	1
3890-RTCMS	1
4061-UKJWL	1
6047-SUHPR	1
1557-EMYVT	2
8775-LHDJH	0
0564-MUUQK	0
6885-PKOAM	2
4390-KYULV	0
4683-WYDOU	2
7346-MEDWM	2
4030-VPZBD	0
2894-QOJRX	0
5736-YEJAX	2
9076-AXYIK	2
9450-TRJUU	1
8314-DPQHL	1
6691-CCIHA	2
2669-OIDSD	2
0386-CWRGM	1
1732-VHUBQ	0
7571-YXDAD	0
3498-LZGQZ	1
2475-MROZF	0
3811-VBYBZ	0
5924-IFQTT	1
9758-MFWGD	1
8318-LCNBW	1
8216-AZUUZ	2
4776-XSKYQ	1
5440-VHLUL	2
2773-MADBQ	1
5522-NYKPB	0
8414-OOEEL	2
3050-GBUSH	0
3544-FBCAS	2
1684-FLBGS	1
8802-UNOJF	0
2121-JAFOM	2
2632-UCGVD	2
6502-HCJTI	0
8740-XLHDR	0
6817-WTYHE	1
0455-XFASS	1
8107-KNCIM	1
7634-WSWDB	1
6734-JDTTV	1
3317-VLGQT	1
2080-SRCDE	1
7856-GANIL	2
0909-SELIE	2
5458-CQJTA	2
3132-TVFDZ	0
2054-PJOCK	2
9548-ZMVTX	2
6333-YDVLT	2
2252-JHJGE	2
6133-OZILE	1
6131-JLWZM	1
2606-RMDHZ	0
7594-RQHXR	0
7318-EIVKO	0
3345-PBBFH	1
7577-SWIFR	1
9347-AERRL	1
3022-BEXHZ	2
2911-WDXMV	1
8065-BVEPF	2
6330-JKLPC	0
7239-HZZCX	0
8050-DVOJX	2
1323-OOEPC	2
7576-ASEJU	2
1338-CECEE	1
0274-JKUJR	0
9239-ZBZZV	0
9102-OXKFY	2
6317-YPKDH	0
6284-AHOOQ	0
9650-VBUOG	1
6480-YAGIY	2
7377-DMMRI	0
5172-RKOCB	2
2223-GDSHL	2
9894-QMIMJ	1
5275-PMFUT	2
6960-HVYXR	0
2860-RANUS	0
3001-CBHLQ	0
2550-AEVRU	1
9447-YPTBX	1
7108-DGVUU	1
2887-JPYLU	1
4652-NNHNY	0
9770-KXGQU	2
1935-IMVBB	2
8757-TFHHJ	1
2346-CZYIL	1
0975-UYDTX	0
4950-HKQTE	1
1449-XQEMT	0
4987-GQWPO	1
1932-UEDCX	2
9611-CTWIH	0
0181-RITDD	2
5177-RVZNU	1
6969-MVBAI	1
8138-EALND	1
2388-LAESQ	2
8752-IMQOS	1
9592-ERDKV	0
1552-AAGRX	2
6323-AYBRX	1
0519-XUZJU	0
2812-ENYMO	0
6034-ZRYCV	2
4237-CLSMM	1
7978-DKUQH	1
8634-CILSZ	2
9173-IVZVP	1
4106-HADHQ	0
3804-RVTGV	2
2034-GDRCN	0
5850-BDWCY	1
9644-KVCNC	2
0869-PAPRP	1
7795-CFOCW	1
2882-DDZPG	1
4967-WPNCF	2
4770-UEZOX	0
3012-VFFMN	1
2595-KIWPV	1
1395-OFUWC	1
9931-DCEZH	0
6794-HKIAJ	2
3755-JBMNH	0
3194-ORPIK	2
1589-AGTLK	0
4701-AHWMW	0
8809-XKHMD	2
9174-FKWZE	0
2826-UWHIS	2
5439-WIKXB	2
0301-FIDRB	2
3898-BSJYF	1
6440-DKQGE	1
8398-TBIYD	2
3882-IYOIJ	2
6599-SFQVE	1
8182-PNAGI	0
1391-UBDAR	0
0691-IFBQW	0
0799-DDIHE	1
4324-BZCKL	1
6261-LHRTG	1
3398-GCPMU	2
2911-IJORQ	1
0931-MHTEM	2
5616-PRTNT	0
3254-YRILK	0
6857-TKDJV	1
8631-NBHFZ	2
5087-SUURX	0
9921-QFQUL	1
4581-LNWUM	0
5829-NVSQN	1
4623-ZKHLY	1
5312-TSZVC	1
5296-BFCYD	1
2592-YKDIF	1
7369-TRPFD	1
1229-RCALF	2
0599-XNYDO	1
2896-TBNBE	1
9277-JOOMO	1
2957-LOLHO	0
1120-BMWUB	1
7479-NITWS	0
7602-DBTOU	1
2037-XJFUP	0
6408-OTUBZ	2
2333-KWEWW	1
8620-RJPZN	1
8807-ARQET	1
0289-IVARM	1
1921-KYSAY	1
8654-DHAOW	1
2143-LJULT	1
4079-WWQQQ	2
8397-MVTAZ	0
5158-RIVOP	1
4012-YCFAI	2
8849-PRIQJ	2
6110-OHIHY	0
1679-JRFBR	2
4690-LLKUA	0
5364-XYIRR	2
2344-JMOGN	0
6838-YAUVY	2
3500-NSDOA	2
6865-JZNKO	1
9490-DFPMD	0
7285-KLOTR	0
2925-VDZHY	2
3831-YCPUO	2
7617-EYGLW	1
0100-DUVFC	2
3347-YJZZE	1
3795-CAWEX	2
1376-HHBDV	1
8383-SGHJU	1
9167-APMXZ	1
0107-WESLM	0
1052-QJIBV	1
0495-RVCBF	0
3280-NMUVX	1
4083-BFNYK	2
6275-YDUVO	0
5419-JPRRN	0
1768-HNVGJ	1
0827-ITJPH	1
4994-OBRSZ	0
0743-HNPFG	2
7402-EYFXX	1
4229-CZMLL	0
0374-FIUCA	1
5317-FLPJF	2
3011-WQKSZ	1
9746-YKGXB	1
1866-DIOQZ	2
3055-VTCGS	2
6356-ELRKD	0
2799-ARNLO	1
5542-DHSXL	1
2717-HVIZY	1
4193-ORFCL	0
5766-FTRTS	2
2706-QZIHY	1
9659-ZTWSM	2
2865-TCHJW	0
5419-KLXBN	0
3797-VTIDR	0
9572-WUKSB	1
2673-CXQEU	2
5315-CKEQK	1
8612-GXIDD	1
0454-OKRCT	0
2866-IKBTM	1
8316-BBQAY	2
3594-IVHJZ	1
1258-YMZNM	0
5909-ECHUI	0
0895-LNKRC	1
9878-TNQGW	0
2683-JXWQQ	2
7168-HDQHG	1
9955-QOPOY	2
3162-KKZXO	2
3727-OWVYD	0
3908-BLSYF	0
0463-WZZKO	1
4248-QPAVC	0
5893-PYOLZ	2
8847-GEOOQ	2
9391-DXGGG	2
8485-GJCDN	0
7131-ZQZNK	2
7841-FCRQD	0
2576-HXMPA	1
7764-BDPEE	1
6402-ZFPPI	0
4079-ULGFR	1
0471-ARVMX	2
3727-OVPRY	1
7493-GVFIO	1
4361-JEIVL	0
2495-KZNFB	2
8100-PNJMH	2
0282-NVSJS	1
9776-OJUZI	2
7613-LLQFO	0
5656-JAMLX	1
4900-MSOMT	2
4817-KEQSP	1
4609-KNNWG	1
7159-NOKYQ	2
1231-YNDEK	1
4176-FXYBO	2
3763-GCZHZ	2
0607-DAAHE	1
3580-REOAC	0
4680-KUTAJ	1
6368-NWMCE	0
2040-LDIWQ	2
8597-CTXVJ	2
0235-KGSLC	0
7196-LIWRH	1
5256-SKJGO	2
7969-AULMZ	0
1596-BBVTG	0
9286-DOJGF	0
9133-AYJZG	1
6142-VSJQO	0
4931-TRZWN	0
6892-EZDTG	0
3913-RDSJZ	1
8455-HIRAQ	0
4190-MFLUW	0
8133-ANHHJ	2
0947-IDHRQ	0
6689-TCZHQ	0
7139-JZFVG	2
7951-QKZPL	1
2971-SGAFL	0
4770-QAZXN	1
8198-RKSZG	1
3547-LQRIK	1
2332-EFBJY	0
5524-KHNJP	2
9233-PSYHO	2
9710-NJERN	1
3058-WQDRE	1
5084-OOVCJ	1
5681-LLOEI	2
6986-IJDHX	0
2235-EZAIK	2
5306-BVTKJ	2
8695-ARGXZ	1
5896-NPFWW	0
1095-JUDTC	2
0804-XBFBV	1
7481-ATQQS	2
0657-DOGUM	1
3230-JCNZS	2
9391-LMANN	2
1623-NLDOT	0
8777-MBMTS	2
2194-IIQOF	2
6897-UUBNU	1
7009-PCARS	1
6078-VESFR	1
8626-PTQGE	2
7799-LGRDP	1
2843-CQMEG	1
9200-NLNPD	2
5271-DBYSJ	1
8242-SOQUO	1
4086-YQSNZ	0
9820-RMCQV	0
5174-RNGBH	0
9631-RXVJM	1
5519-TEEUH	1
5236-XMZJY	0
0665-XHDJU	2
5353-WILCI	1
1936-UAFEH	2
6169-PPETC	1
9025-AOMKI	0
1343-EHPYB	2
1450-GALXR	0
0836-SEYLU	0
1385-TQOZW	1
2207-OBZNX	0
3164-AALRN	0
7452-FOLON	1
5039-LZRQT	1
6103-QCKFX	2
0637-UBJRP	0
4836-WNFNO	1
7120-RFMVS	0
7901-IIDQV	0
1855-CFULU	1
2959-FENLU	1
6701-YVNQG	2
3243-ZHOHY	1
2386-LAHRK	0
1658-BYGOY	0
2314-TNDJQ	2
9586-JGQKH	2
7233-DRTRF	2
8718-PTMEZ	0
2272-WUSPA	2
4183-WCSEP	0
4837-QUSFT	2
2495-INZWQ	0
2688-BHGOG	1
9359-JANWS	2
7394-LWLYN	0
1221-GHZEP	2
2722-VOJQL	2
7435-ZNUYY	1
5696-JVVQY	2
6227-HWPWX	0
2954-PIBKO	2
5003-XZWWO	2
5378-IKEEG	0
9633-XQABV	1
5825-XJOCM	1
0786-IVLAW	2
4054-CUMIA	1
6732-VAILE	2
0254-WWRKD	2
2446-PLQVO	0
7295-JOMMD	0
8217-QYOHV	1
2523-EWWZL	0
7253-UVNDW	0
8695-WDYEA	1
3420-ZDBMA	1
